"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"b2d91261-c83d-423b-925e-de58bdc0a561","dorvm6vtatvrtt.tei.xml","bruttus","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::93;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::100","PLACE","http://pleiades.stoa.org/places/668215","Bruttus|Bruttus, al-Abde?","0300/0640","34.516197","35.980539","station","VERIFIED","@cert:high","","",""
"a87b3520-13ac-427a-ae8a-7feb14c3f262","dorvm6vtatvrtt.tei.xml","triclis","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::146;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::153","PLACE","http://pleiades.stoa.org/places/668392","Trieres|Trieres, el Heri","-0330/0640","34.304024","35.714518","settlement","VERIFIED","@cert:high","","",""
"e16c259b-5e83-420b-9012-e3a9ba1eba53","dorvm6vtatvrtt.tei.xml","bruttos","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::172;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::179","PLACE","http://pleiades.stoa.org/places/668214","Botrys|Botrys, Batroun","-0330/0640","34.25516","35.65831","settlement","VERIFIED","@cert:high","","",""
"60f2eee6-6176-4b86-8ae2-05f992027f56","dorvm6vtatvrtt.tei.xml","alcobile","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::203;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::211","PLACE","http://pleiades.stoa.org/places/668216","Byblos|Byblos, Byblos/Jbeil","-2600000/2000","34.119026","35.645732","settlement,port","VERIFIED","@cert:high","","",""
"504c81ea-c237-4402-a509-4e089fde9132","dorvm6vtatvrtt.tei.xml","heldua","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::230;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::236","PLACE","http://pleiades.stoa.org/places/678177","Heldua|Heldua, Khan el-Khulde","0300/0640","33.807178","35.491876","station","VERIFIED","@cert:high","","",""
"e6348e40-ec46-4c8c-b452-20dfe67eeae4","dorvm6vtatvrtt.tei.xml","birito","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::255;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::261","PLACE","http://pleiades.stoa.org/places/678060","Berytus/Laodikeia en te Phoinike/Col. Iulia Augusta Felix|Berytus/Laodikeia en te Phoinike/Col. Iulia Augusta Felix, Beirut","-2000/2100","33.897902","35.501176","settlement","VERIFIED","@cert:high","","",""
"9ec376d5-a2ce-4975-a476-d7cdc8793c3d","dorvm6vtatvrtt.tei.xml","parphirion","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::280;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::290","PLACE","http://pleiades.stoa.org/places/678338","Porphyreon Polis|Porphyreon Polis, Khan Nebi Yunas","-0330/0640","33.6682","35.4202","settlement","VERIFIED","@cert:high","","",""
"8ecbcf9e-a320-4cf7-954b-fd946fde0a62","dorvm6vtatvrtt.tei.xml","sidona","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::310;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::316","PLACE","http://pleiades.stoa.org/places/678393","Sidon/Col. Aurelia Pia|Sidon/Col. Aurelia Pia, Saida (Sidon)","-2600000/2000","33.560243","35.371208","settlement","VERIFIED","@cert:high","","",""
"cba2f9fd-be9d-4709-8050-f386b464e551","dorvm6vtatvrtt.tei.xml","sarepta","from=/TEI[1]/text[1]/body[1]/div[5]/p[11]::333;to=/TEI[1]/text[1]/body[1]/div[5]/p[11]::340","PLACE","http://pleiades.stoa.org/places/678374","Sarepta/Makra Kome|Sarepta/Makra Kome, Sarepta","-0330/0640","33.46431","35.295048","settlement","VERIFIED","@cert:high","","",""
"dc9c230d-6c32-459c-b806-08de8ba38d81","dorvm6vtatvrtt.tei.xml","ad nonum","from=/TEI[1]/text[1]/body[1]/div[5]/p[13]::8;to=/TEI[1]/text[1]/body[1]/div[5]/p[13]::16","PLACE","http://pleiades.stoa.org/places/679506","Untitled|Nahr Abu-Assad","0200/0640","33.339676","35.250813","bridge","VERIFIED","@cert:high","","",""
"04e76522-1d8f-4844-9be8-3971d7578345","dorvm6vtatvrtt.tei.xml","tyro","from=/TEI[1]/text[1]/body[1]/div[5]/p[13]::42;to=/TEI[1]/text[1]/body[1]/div[5]/p[13]::46","PLACE","http://pleiades.stoa.org/places/678437","Tyrus/Col. Septimia Severa|Tyrus/Col. Septimia Severa, Tyre (Tyrus)","-2000/2000","33.268071","35.209358","circus,settlement","VERIFIED","@cert:high","","",""
"566534b7-6f08-4f0f-9c9a-14d57351d5bc","dorvm6vtatvrtt.tei.xml","antiochia","from=/TEI[1]/text[1]/body[1]/div[5]/p[14]::7;to=/TEI[1]/text[1]/body[1]/div[5]/p[14]::16","PLACE","http://pleiades.stoa.org/places/658381","Antiochia/Theoupolis|Antiochia/Theoupolis, Antakya","-1750/2000","36.200663","36.165318","amphitheatre,settlement,urban","VERIFIED","@cert:high","","",""
"a8078bac-699e-49b5-9ca4-cb574d6a11d8","dorvm6vtatvrtt.tei.xml","tyro","from=/TEI[1]/text[1]/body[1]/div[5]/p[14]::17;to=/TEI[1]/text[1]/body[1]/div[5]/p[14]::21","PLACE","http://pleiades.stoa.org/places/678437","Tyrus/Col. Septimia Severa|Tyrus/Col. Septimia Severa, Tyre (Tyrus)","-2000/2000","33.268071","35.209358","circus,settlement","VERIFIED","@cert:high","","",""
"e93d97f7-687a-4c53-8ce8-8055dccbe21a","dorvm6vtatvrtt.tei.xml","alexandroschene","from=/TEI[1]/text[1]/body[1]/div[5]/p[15]::8;to=/TEI[1]/text[1]/body[1]/div[5]/p[15]::23","PLACE","http://pleiades.stoa.org/places/678013","Alexandroschene|Alexandroschene, İskanderun","0300/0640","33.155659","35.171988","settlement","VERIFIED","@cert:high","","",""
"8accc4a6-e7f0-4a12-9cc2-0b7a0f4eecb4","dorvm6vtatvrtt.tei.xml","ecdeppa","from=/TEI[1]/text[1]/body[1]/div[5]/p[15]::42;to=/TEI[1]/text[1]/body[1]/div[5]/p[15]::49","PLACE","http://pleiades.stoa.org/places/678128","Ekdippa|Ekdippa, Achziv/ez Zib","-0550/0640","33.04858","35.10194","station","VERIFIED","@cert:high","","",""
"0dbd6c4e-ba82-438d-9805-fdbdb306b1fb","dorvm6vtatvrtt.tei.xml","ptolomaida","from=/TEI[1]/text[1]/body[1]/div[5]/p[15]::68;to=/TEI[1]/text[1]/body[1]/div[5]/p[15]::78","PLACE","http://pleiades.stoa.org/places/678010","Ake/Ptolemais|Ake/Ptolemais, Acre","-2600000/2000","32.920744","35.068626","settlement,temple-2","VERIFIED","@cert:high","","",""
"260ace1e-fe28-4049-8495-7a86744813b9","dorvm6vtatvrtt.tei.xml","calamon","from=/TEI[1]/text[1]/body[1]/div[5]/p[15]::98;to=/TEI[1]/text[1]/body[1]/div[5]/p[15]::105","PLACE","","","","","","","UNVERIFIED","@cert:unknown","","",""
"f5e73fe8-31cc-49aa-ad2e-8b3447b50179","dorvm6vtatvrtt.tei.xml","sicaminos","from=/TEI[1]/text[1]/body[1]/div[5]/p[15]::123;to=/TEI[1]/text[1]/body[1]/div[5]/p[15]::132","PLACE","http://pleiades.stoa.org/places/678404","Sykamina|Sykamina/Hefa/Porphyreon/Calamon/Castra Samaritanorum, Tel Shiqmona, Tell es Samak","-18000/2000","32.82451","34.95564","settlement,station","VERIFIED","@cert:high","","",""
"d3315180-a79a-4154-97a2-fdc872564435","dorvm6vtatvrtt.tei.xml","mons carmelus","from=/TEI[1]/text[1]/body[1]/div[5]/p[16]::14;to=/TEI[1]/text[1]/body[1]/div[5]/p[16]::27","PLACE","http://pleiades.stoa.org/places/678084","Carmel M.|Carmel Mons, Mount Carmel","-0030/0300","32.74245","35.03845","mountain","VERIFIED","@cert:high","","",""
"1fb3bb09-07cb-4874-a6ef-b66f7891d68c","dorvm6vtatvrtt.tei.xml","syriae","from=/TEI[1]/text[1]/body[1]/div[5]/p[17]::6;to=/TEI[1]/text[1]/body[1]/div[5]/p[17]::12","PLACE","http://pleiades.stoa.org/places/981550","Syria (Roman imperial province)","","37.5","37.5","province","VERIFIED","@cert:high","","",""
"5c366252-19c8-48b3-aa97-18eb7c9c2763","dorvm6vtatvrtt.tei.xml","finices","from=/TEI[1]/text[1]/body[1]/div[5]/p[17]::13;to=/TEI[1]/text[1]/body[1]/div[5]/p[17]::20","PLACE","http://pleiades.stoa.org/places/991410","Phoenice","","32.5","37.5","province","VERIFIED","@cert:high","","",""
"81245595-4252-44d1-a698-6cb1d55d3022","dorvm6vtatvrtt.tei.xml","palestinae","from=/TEI[1]/text[1]/body[1]/div[5]/p[17]::24;to=/TEI[1]/text[1]/body[1]/div[5]/p[17]::34","PLACE","http://pleiades.stoa.org/places/687995","Palaestina","-0330/0640","31.25","34.75","labeled feature","VERIFIED","@cert:high","","",""
"d1238a40-9d07-4ba7-94b7-120225ea00fa","dorvm6vtatvrtt.tei.xml","caesarea","from=/TEI[1]/text[1]/body[1]/div[5]/p[18]::8;to=/TEI[1]/text[1]/body[1]/div[5]/p[18]::16","PLACE","http://pleiades.stoa.org/places/678401","Stratonos Pyrgos/Caesarea|Caesarea/Stratonos Pyrgos, Caesarea","-0330/2100","32.4987775","34.8912663","settlement","VERIFIED","@cert:high","","",""
"9f713c82-fbae-471f-952e-a7555e093293","dorvm6vtatvrtt.tei.xml","iudaea","from=/TEI[1]/text[1]/body[1]/div[5]/p[18]::34;to=/TEI[1]/text[1]/body[1]/div[5]/p[18]::40","PLACE","http://pleiades.stoa.org/places/687934","Iudaea","-0330/0300","31.928333","35.238333","region","VERIFIED","@cert:high","","",""
"6a387988-fbfc-44a0-8f1f-b439d874287e","dorvm6vtatvrtt.tei.xml","tyro","from=/TEI[1]/text[1]/body[1]/div[5]/p[19]::6;to=/TEI[1]/text[1]/body[1]/div[5]/p[19]::10","PLACE","http://pleiades.stoa.org/places/678437","Tyrus/Col. Septimia Severa|Tyrus/Col. Septimia Severa, Tyre (Tyrus)","-2000/2000","33.268071","35.209358","circus,settlement","VERIFIED","@cert:high","","",""
"ad891ef5-d6f1-4db9-ba03-b8f1c0fa819f","dorvm6vtatvrtt.tei.xml","caesarea","from=/TEI[1]/text[1]/body[1]/div[5]/p[19]::11;to=/TEI[1]/text[1]/body[1]/div[5]/p[19]::19","PLACE","http://pleiades.stoa.org/places/678401","Stratonos Pyrgos/Caesarea|Caesarea/Stratonos Pyrgos, Caesarea","-0330/2100","32.4987775","34.8912663","settlement","VERIFIED","@cert:high","","",""
"3bc64803-cd99-4bea-8b4c-93dc5ed1acc7","dorvm6vtatvrtt.tei.xml","caesarea palestina","from=/TEI[1]/text[1]/body[1]/div[6]/p[1]::8;to=/TEI[1]/text[1]/body[1]/div[6]/p[1]::26","PLACE","http://pleiades.stoa.org/places/678401","Stratonos Pyrgos/Caesarea|Caesarea/Stratonos Pyrgos, Caesarea","-0330/2100","32.4987775","34.8912663","settlement","VERIFIED","@cert:high","","",""
"a0b4dc1c-340f-4c1f-b594-08bc76f5d89a","dorvm6vtatvrtt.tei.xml","iudaea","from=/TEI[1]/text[1]/body[1]/div[6]/p[1]::34;to=/TEI[1]/text[1]/body[1]/div[6]/p[1]::40","PLACE","http://pleiades.stoa.org/places/678401","Stratonos Pyrgos/Caesarea|Caesarea/Stratonos Pyrgos, Caesarea","-0330/2100","32.4987775","34.8912663","settlement","VERIFIED","@cert:high","","",""
"70c3b285-5d77-43db-a2d6-89a0a41df006","dorvm6vtatvrtt.tei.xml","tyro","from=/TEI[1]/text[1]/body[1]/div[6]/p[2]::6;to=/TEI[1]/text[1]/body[1]/div[6]/p[2]::10","PLACE","http://pleiades.stoa.org/places/678437","Tyrus/Col. Septimia Severa|Tyrus/Col. Septimia Severa, Tyre (Tyrus)","-2000/2000","33.268071","35.209358","circus,settlement","VERIFIED","@cert:high","","",""
"325cdbf5-7039-4450-8bbf-1aec7272a324","dorvm6vtatvrtt.tei.xml","caesarea palestina","from=/TEI[1]/text[1]/body[1]/div[6]/p[2]::11;to=/TEI[1]/text[1]/body[1]/div[6]/p[2]::29","PLACE","http://pleiades.stoa.org/places/678401","Stratonos Pyrgos/Caesarea|Caesarea/Stratonos Pyrgos, Caesarea","-0330/2100","32.4987775","34.8912663","settlement","VERIFIED","@cert:high","","",""
"12fa94b4-e628-4d99-b627-87b218a7e5a0","dorvm6vtatvrtt.tei.xml","syna","from=/TEI[1]/text[1]/body[1]/div[6]/p[4]::36;to=/TEI[1]/text[1]/body[1]/div[6]/p[4]::40","PLACE","http://pleiades.stoa.org/places/678405","Syna M.|Syna M., near Shuni","0300/0640","32.54477","34.93711","settlement","VERIFIED","@cert:high","","",""
"9f6736dd-ce8b-4013-ba51-09038cb660e7","dorvm6vtatvrtt.tei.xml","maximianopoli","from=/TEI[1]/text[1]/body[1]/div[6]/p[5]::8;to=/TEI[1]/text[1]/body[1]/div[6]/p[5]::21","PLACE","http://pleiades.stoa.org/places/678266","Legio/Caporcotani/Maximianopolis|Legio/Caporcotani/Maximianopolis, Tel Megiddo","-0030/0640","32.58505","35.18452","settlement","VERIFIED","@cert:high","","",""
"d0c23777-1ae6-4c96-b249-2dcdb292deb8","dorvm6vtatvrtt.tei.xml","isdradela","from=/TEI[1]/text[1]/body[1]/div[6]/p[5]::42;to=/TEI[1]/text[1]/body[1]/div[6]/p[5]::51","PLACE","http://pleiades.stoa.org/places/678197","Iezreel/Isdradela|Iezreel/Isdradela, Tel Yizre'el/Zir'in","-0330/0640","32.55693","35.32843","settlement","VERIFIED","@cert:high","","",""
"5f2605ce-1986-4af6-b5f8-d8d7424bb502","dorvm6vtatvrtt.tei.xml","scithopoli","from=/TEI[1]/text[1]/body[1]/div[6]/p[7]::8;to=/TEI[1]/text[1]/body[1]/div[6]/p[7]::18","PLACE","http://pleiades.stoa.org/places/678378","Scythopolis/Nysa|Baithsan/Scythopolis/Nysa, Beit She'an","-0750/0640","32.502074","35.50196","amphitheatre,theatre,settlement","VERIFIED","@cert:high","","",""
"4cbc8bdb-f824-40cf-a5ba-17acf05a53b8","dorvm6vtatvrtt.tei.xml","aser","from=/TEI[1]/text[1]/body[1]/div[6]/p[7]::35;to=/TEI[1]/text[1]/body[1]/div[6]/p[7]::39","PLACE","http://pleiades.stoa.org/places/678034","Aser|Aser, Tayasir (Samaria)","-0330/0640","32.339109","35.396311","station","VERIFIED","@cert:high","","",""
"5ed830d8-9147-4f19-aae6-5b380f785488","dorvm6vtatvrtt.tei.xml","Neapoli","from=/TEI[1]/text[1]/body[1]/div[6]/p[7]::78;to=/TEI[1]/text[1]/body[1]/div[6]/p[7]::85","PLACE","http://pleiades.stoa.org/places/678301","Neapolis|Neapolis, Nablus","-0750/0640","32.216511","35.26293","amphitheatre,settlement","VERIFIED","@cert:high","","",""
"ebdc092c-774e-4ea0-894d-eb6aec77a6f9","dorvm6vtatvrtt.tei.xml","mons agazaren","from=/TEI[1]/text[1]/body[1]/div[6]/p[8]::8;to=/TEI[1]/text[1]/body[1]/div[6]/p[8]::21","PLACE","http://pleiades.stoa.org/places/678147","Garizein M.|Garizein Mons/Gerizim Mons, Mount Gerizim","-0550/0640","32.200742","35.273414","temple","VERIFIED","@cert:high","","",""
"c6a64ce8-90db-4c44-95b4-eea43659788c","dorvm6vtatvrtt.tei.xml","sechim","from=/TEI[1]/text[1]/body[1]/div[6]/p[9]::53;to=/TEI[1]/text[1]/body[1]/div[6]/p[9]::59","PLACE","http://pleiades.stoa.org/places/678403","Sychem|Sychem, Balata","-0750/-0030","32.21324","35.28252","settlement","VERIFIED","@cert:high","","",""
"2a4a87e2-158f-4024-9b1d-c9d70d4d1a88","dorvm6vtatvrtt.tei.xml","sechar","from=/TEI[1]/text[1]/body[1]/div[6]/p[11]::38;to=/TEI[1]/text[1]/body[1]/div[6]/p[11]::44","PLACE","http://pleiades.stoa.org/places/678403","Sychem|Sychem, Balata","-0750/-0030","32.21324","35.28252","settlement","VERIFIED","@cert:high","","",""
"a36df878-9508-4eb4-9ab9-ddfc4e8b77ad","dorvm6vtatvrtt.tei.xml","samaritana","from=/TEI[1]/text[1]/body[1]/div[6]/p[11]::68;to=/TEI[1]/text[1]/body[1]/div[6]/p[11]::78","PLACE","http://pleiades.stoa.org/places/678370","Samaria/Sebaste|Samaria/Sebaste/Gabinia,, Sebastiya","-0750/0640","32.27633","35.1893","settlement","VERIFIED","@cert:high","","",""
"70df0513-c62d-4329-b8c3-b5ae5e572291","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[6]/p[12]::27;to=/TEI[1]/text[1]/body[1]/div[6]/p[12]::37","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","@cert:high","","",""
"544e3f2c-a05c-4fa3-ac83-c1e8983c2a96","dorvm6vtatvrtt.tei.xml","bethar","from=/TEI[1]/text[1]/body[1]/div[6]/p[12]::80;to=/TEI[1]/text[1]/body[1]/div[6]/p[12]::86","PLACE","http://pleiades.stoa.org/places/687851","Bethar|Bethar, Battir","-0330/0300","31.743201","35.12239","settlement","VERIFIED","@cert:high","","",""
"c3a488b8-31cb-405e-8729-bb2247fe9252","dorvm6vtatvrtt.tei.xml","mesopotamiam","from=/TEI[1]/text[1]/body[1]/div[6]/p[13]::52;to=/TEI[1]/text[1]/body[1]/div[6]/p[13]::64","PLACE","http://pleiades.stoa.org/places/874602","Mesopotamia","-0750/0640","37.5","39.5","province","VERIFIED","@cert:high","","",""
"1688eb28-423f-4133-a79d-77383161845e","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[6]/p[15]::5;to=/TEI[1]/text[1]/body[1]/div[6]/p[15]::15","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","@cert:high","","",""
"5b10ba93-3f5b-4677-861a-d063b4af7427","dorvm6vtatvrtt.tei.xml","caesarea palestina","from=/TEI[1]/text[1]/body[1]/div[6]/p[16]::6;to=/TEI[1]/text[1]/body[1]/div[6]/p[16]::24","PLACE","http://pleiades.stoa.org/places/678401","Stratonos Pyrgos/Caesarea|Caesarea/Stratonos Pyrgos, Caesarea","-0330/2100","32.4987775","34.8912663","settlement","VERIFIED","@cert:high","","",""
"f68d5a00-eab8-49b5-bd3d-00b997634216","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[6]/p[16]::25;to=/TEI[1]/text[1]/body[1]/div[6]/p[16]::35","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","@cert:high","","",""
"f33645a2-9428-471f-8649-0a55f998b1ff","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[7]/p[1]::5;to=/TEI[1]/text[1]/body[1]/div[7]/p[1]::15","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","@cert:high","","",""
"8d142730-f5a7-4563-951a-7264d1c784b5","dorvm6vtatvrtt.tei.xml","caesarea palestina","from=/TEI[1]/text[1]/body[1]/div[7]/p[2]::6;to=/TEI[1]/text[1]/body[1]/div[7]/p[2]::24","PLACE","http://pleiades.stoa.org/places/678401","Stratonos Pyrgos/Caesarea|Caesarea/Stratonos Pyrgos, Caesarea","-0330/2100","32.4987775","34.8912663","settlement","VERIFIED","@cert:high","","",""
"d32c5fc0-d81b-4cd1-889d-7e53a6aa6777","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[7]/p[2]::25;to=/TEI[1]/text[1]/body[1]/div[7]/p[2]::35","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","@cert:high","","",""
"cdedc21a-24a2-438e-990c-1c2da39e331f","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[7]/p[2]::95;to=/TEI[1]/text[1]/body[1]/div[7]/p[2]::105","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","@cert:high","","",""
"1b850112-54f4-4417-ab84-51495594ceb5","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[8]/p[1]::16;to=/TEI[1]/text[1]/body[1]/div[8]/p[1]::26","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","@cert:high","","",""
"561792a8-ff39-4713-a8fd-7a439933d563","dorvm6vtatvrtt.tei.xml","sion","from=/TEI[1]/text[1]/body[1]/div[8]/p[1]::40;to=/TEI[1]/text[1]/body[1]/div[8]/p[1]::44","PLACE","","","","","","","UNVERIFIED","@cert:unknown","","",""
"3e74b713-584d-473e-9e10-72165edb46d1","dorvm6vtatvrtt.tei.xml","sion","from=/TEI[1]/text[1]/body[1]/div[8]/p[3]::20;to=/TEI[1]/text[1]/body[1]/div[8]/p[3]::24","PLACE","","","","","","","UNVERIFIED","@cert:unknown","","",""
"707802e5-c4d6-48f3-973f-633e0f4316b5","dorvm6vtatvrtt.tei.xml","sion","from=/TEI[1]/text[1]/body[1]/div[8]/p[4]::24;to=/TEI[1]/text[1]/body[1]/div[8]/p[4]::28","PLACE","","","","","","","UNVERIFIED","@cert:unknown","","",""
"2b6d1637-8f05-425f-8ffb-c06b5e826966","dorvm6vtatvrtt.tei.xml","sion","from=/TEI[1]/text[1]/body[1]/div[8]/p[6]::27;to=/TEI[1]/text[1]/body[1]/div[8]/p[6]::31","PLACE","","","","","","","UNVERIFIED","@cert:unknown","","",""
"19b8df67-a936-4e00-bfc8-c93f5cb0473b","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[8]/p[9]::8;to=/TEI[1]/text[1]/body[1]/div[8]/p[9]::18","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","","","",""
"09f25e9f-8b9d-4db0-add5-8b4bf5aea7ca","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[9]/p[2]::8;to=/TEI[1]/text[1]/body[1]/div[9]/p[2]::18","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","","","",""
"040837b4-73e8-4269-820b-10751af66a4f","dorvm6vtatvrtt.tei.xml","hiericho","from=/TEI[1]/text[1]/body[1]/div[9]/p[2]::22;to=/TEI[1]/text[1]/body[1]/div[9]/p[2]::30","PLACE","http://pleiades.stoa.org/places/687917","Hierichous|Hierichous, Jericho","-18000/2000","31.8700465","35.443876","settlement","UNVERIFIED","","","",""
"c654f99a-afcb-446e-977a-357c65c3437e","dorvm6vtatvrtt.tei.xml","hiericho","from=/TEI[1]/text[1]/body[1]/div[9]/p[8]::120;to=/TEI[1]/text[1]/body[1]/div[9]/p[8]::128","PLACE","http://pleiades.stoa.org/places/687917","Hierichous|Hierichous, Jericho","-18000/2000","31.8700465","35.443876","settlement","UNVERIFIED","","","",""
"fabb561f-07ef-4ba6-bdef-4817b57267ca","dorvm6vtatvrtt.tei.xml","hiericho","from=/TEI[1]/text[1]/body[1]/div[9]/p[12]::8;to=/TEI[1]/text[1]/body[1]/div[9]/p[12]::16","PLACE","http://pleiades.stoa.org/places/687917","Hierichous|Hierichous, Jericho","-18000/2000","31.8700465","35.443876","settlement","UNVERIFIED","","","",""
"eb68b37e-4ac7-43cb-977b-83aea04ca574","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[10]/p[2]::8;to=/TEI[1]/text[1]/body[1]/div[10]/p[2]::18","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","","","",""
"f0960060-80fc-40df-abc1-752f68a97555","dorvm6vtatvrtt.tei.xml","behtleem","from=/TEI[1]/text[1]/body[1]/div[10]/p[2]::28;to=/TEI[1]/text[1]/body[1]/div[10]/p[2]::36","PLACE","http://sws.geonames.org/284315","Bethlehem","","31.70487","35.20376","","VERIFIED","","","",""
"d6d30299-f649-42b7-aabb-1a541605b59c","dorvm6vtatvrtt.tei.xml","hierusalem","from=/TEI[1]/text[1]/body[1]/div[10]/p[10]::46;to=/TEI[1]/text[1]/body[1]/div[10]/p[10]::56","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","UNVERIFIED","","","",""
"e3bbba4c-f954-47de-85b9-508969651270","dorvm6vtatvrtt.tei.xml","heraclea","from=/TEI[1]/text[1]/body[1]/div[11]/p[1]::8;to=/TEI[1]/text[1]/body[1]/div[11]/p[1]::16","PLACE","http://pleiades.stoa.org/places/511227","Daunion Teichos|Daunion Teichos, near Eski Ereğli","-0550/-0330","41.053506","28.038408","settlement","VERIFIED","","","",""
"85f6a0d8-05bd-44ef-aaa7-1c95e7cdb9e9","dorvm6vtatvrtt.tei.xml","aerea","from=/TEI[1]/text[1]/body[1]/div[11]/p[2]::8;to=/TEI[1]/text[1]/body[1]/div[11]/p[2]::13","PLACE","","","","","","","UNVERIFIED","","","",""
"9e04da79-189e-43b7-8720-59f22115b72a","dorvm6vtatvrtt.tei.xml","registo","from=/TEI[1]/text[1]/body[1]/div[11]/p[2]::31;to=/TEI[1]/text[1]/body[1]/div[11]/p[2]::38","PLACE","","","","","","","NOT_IDENTIFIABLE","","","",""
"178577e7-060d-462f-ac32-480fd5908505","dorvm6vtatvrtt.tei.xml","bedizo","from=/TEI[1]/text[1]/body[1]/div[11]/p[2]::57;to=/TEI[1]/text[1]/body[1]/div[11]/p[2]::63","PLACE","http://pleiades.stoa.org/places/511184","‘Beodizo’|‘Beodizo’, 9 miles NW Perinthus","0300/0640","41.087065","27.824805","station","VERIFIED","","","",""
